Period(hours),RMSE
3.768700,7.547007
3.769800,7.543852
3.770900,7.540433
3.772000,7.536773
3.773100,7.532989
3.774200,7.529211
3.775300,7.525508
3.776400,7.521872
3.777500,7.518238
3.778600,7.514545
3.779700,7.510787
3.780800,7.507038
3.781900,7.503427
3.783000,7.500057
3.784100,7.496921
3.785200,7.493839
3.786300,7.490462
3.787400,7.486343
3.788500,7.481059
3.789600,7.474337
3.790700,7.466124
3.791800,7.456607
3.792900,7.446174
3.794000,7.435348
3.795100,7.424709
3.796200,7.414830
3.797300,7.406207
3.798400,7.399211
3.799500,7.394044
3.800600,7.390726
3.801700,7.389094
3.802800,7.388845
3.803900,7.389595
3.805000,7.390957
3.806100,7.392619
3.807200,7.394410
3.808300,7.396327
3.809400,7.398531
3.810500,7.401321
3.811600,7.405075
3.812700,7.410187
3.813800,7.416990
3.814900,7.425689
3.816000,7.436317
3.817100,7.448720
3.818200,7.462586
3.819300,7.477500
3.820400,7.493006
3.821500,7.508656
3.822600,7.524034
3.823700,7.538769
3.824800,7.552525
3.825900,7.565004
3.827000,7.575958
3.828100,7.585210
3.829200,7.592688
3.830300,7.598456
3.831400,7.602726
3.832500,7.605848
3.833600,7.608272
3.834700,7.610490
3.835800,7.612961
3.836900,7.616040
3.838000,7.619927
3.839100,7.624631
3.840200,7.629988
3.841300,7.635708
3.842400,7.641455
3.843500,7.646939
3.844600,7.651987
3.845700,7.656571
3.846800,7.660802
3.847900,7.664886
3.849000,7.669060
3.850100,7.673526
3.851200,7.678403
3.852300,7.683697
3.853400,7.689315
3.854500,7.695090
3.855600,7.700833
3.856700,7.706359
3.857800,7.711498
3.858900,7.716086
3.860000,7.719945
3.861100,7.722877
3.862200,7.724684
3.863300,7.725200
3.864400,7.724341
3.865500,7.722134
3.866600,7.718725
3.867700,7.714362
3.868800,7.709353
3.869900,7.704025
3.871000,7.698675
3.872100,7.693539
3.873200,7.688771
3.874300,7.684440
3.875400,7.680537
3.876500,7.676982
3.877600,7.673645
3.878700,7.670362
3.879800,7.666957
3.880900,7.663271
3.882000,7.659199
3.883100,7.654722
3.884200,7.649926
3.885300,7.645010
3.886400,7.640272
3.887500,7.636070
3.888600,7.632778
3.889700,7.630725
3.890800,7.630138
3.891900,7.631091
3.893000,7.633476
3.894100,7.637015
3.895200,7.641288
3.896300,7.645787
3.897400,7.649978
3.898500,7.653337
3.899600,7.655381
3.900700,7.655680
3.901800,7.653860
3.902900,7.649620
3.904000,7.642748
3.905100,7.633152
3.906200,7.620884
3.907300,7.606158
3.908400,7.589351
3.909500,7.570977
3.910600,7.551640
3.911700,7.531971
3.912800,7.512559
3.913900,7.493895
3.915000,7.476338
3.916100,7.460108
3.917200,7.445306
3.918300,7.431965
3.919400,7.420099
3.920500,7.409757
3.921600,7.401056
3.922700,7.394195
3.923800,7.389443
3.924900,7.387111
3.926000,7.387500
3.927100,7.390842
3.928200,7.397247
3.929300,7.406644
3.930400,7.418757
3.931500,7.433115
3.932600,7.449087
3.933700,7.465961
3.934800,7.483017
3.935900,7.499598
3.937000,7.515161
3.938100,7.529297
3.939200,7.541737
3.940300,7.552343
3.941400,7.561092
3.942500,7.568054
3.943600,7.573373
3.944700,7.577233
3.945800,7.579836
3.946900,7.581363
3.948000,7.581949
3.949100,7.581658
3.950200,7.580467
3.951300,7.578265
3.952400,7.574853
3.953500,7.569963
3.954600,7.563273
3.955700,7.554432
3.956800,7.543087
3.957900,7.528911
3.959000,7.511643
3.960100,7.491127
3.961200,7.467343
3.962300,7.440445
3.963400,7.410767
3.964500,7.378824
3.965600,7.345282
3.966700,7.310926
3.967800,7.276593
3.968900,7.243108
3.970000,7.211199
3.971100,7.181418
3.972200,7.154083
3.973300,7.129248
3.974400,7.106735
3.975500,7.086197
3.976600,7.067211
3.977700,7.049370
3.978800,7.032350
3.979900,7.015939
3.981000,7.000045
3.982100,6.984675
3.983200,6.969918
3.984300,6.955926
3.985400,6.942902
3.986500,6.931094
3.987600,6.920782
3.988700,6.912260
3.989800,6.905802
3.990900,6.901624
3.992000,6.899842
3.993100,6.900450
3.994200,6.903317
3.995300,6.908212
3.996400,6.914864
3.997500,6.923011
3.998600,6.932465
3.999700,6.943137
4.000800,6.955054
4.001900,6.968335
4.003000,6.983168
4.004100,6.999771
4.005200,7.018354
4.006300,7.039087
4.007400,7.062070
4.008500,7.087310
4.009600,7.114691
4.010700,7.143959
4.011800,7.174703
4.012900,7.206357
4.014000,7.238218
4.015100,7.269490
4.016200,7.299346
4.017300,7.327003
4.018400,7.351787
4.019500,7.373193
4.020600,7.390910
4.021700,7.404829
4.022800,7.415019
4.023900,7.421692
4.025000,7.425153
4.026100,7.425756
4.027200,7.423850
4.028300,7.419745
4.029400,7.413676
4.030500,7.405783
4.031600,7.396101
4.032700,7.384552
4.033800,7.370953
4.034900,7.355033
4.036000,7.336455
4.037100,7.314853
4.038200,7.289876
4.039300,7.261240
4.040400,7.228784
4.041500,7.192526
4.042600,7.152701
4.043700,7.109793
4.044800,7.064523
4.045900,7.017821
4.047000,6.970780
4.048100,6.924591
4.049200,6.880486
4.050300,6.839672
4.051400,6.803264
4.052500,6.772200
4.053600,6.747142
4.054700,6.728390
4.055800,6.715831
4.056900,6.708950
4.058000,6.706922
4.059100,6.708767
4.060200,6.713516
4.061300,6.720364
4.062400,6.728749
4.063500,6.738379
4.064600,6.749197
4.065700,6.761315
4.066800,6.774950
4.067900,6.790363
4.069000,6.807807
4.070100,6.827507
4.071200,6.849625
4.072300,6.874242
4.073400,6.901311
4.074500,6.930625
4.075600,6.961776
4.076700,6.994155
4.077800,7.026983
4.078900,7.059403
4.080000,7.090593
4.081100,7.119900
4.082200,7.146943
4.083300,7.171661
4.084400,7.194312
4.085500,7.215397
4.086600,7.235571
4.087700,7.255531
4.088800,7.275928
4.089900,7.297300
4.091000,7.320037
4.092100,7.344359
4.093200,7.370320
4.094300,7.397805
4.095400,7.426529
4.096500,7.456039
4.097600,7.485702
4.098700,7.514707
4.099800,7.542088
4.100900,7.566754
4.102000,7.587563
4.103100,7.603409
4.104200,7.613326
4.105300,7.616587
4.106400,7.612774
4.107500,7.601823
4.108600,7.584016
4.109700,7.559942
4.110800,7.530420
4.111900,7.496419
4.113000,7.458966
4.114100,7.419068
4.115200,7.377643
4.116300,7.335472
4.117400,7.293176
4.118500,7.251208
4.119600,7.209877
4.120700,7.169384
4.121800,7.129868
4.122900,7.091463
4.124000,7.054334
4.125100,7.018711
4.126200,6.984906
4.127300,6.953309
4.128400,6.924380
4.129500,6.898623
4.130600,6.876562
4.131700,6.858707
4.132800,6.845528
4.133900,6.837426
4.135000,6.834716
4.136100,6.837607
4.137200,6.846189
4.138300,6.860411
4.139400,6.880066
4.140500,6.904766
4.141600,6.933941
4.142700,6.966841
4.143800,7.002577
4.144900,7.040174
4.146000,7.078649
4.147100,7.117083
4.148200,7.154685
4.149300,7.190831
4.150400,7.225076
4.151500,7.257152
4.152600,7.286949
4.153700,7.314489
4.154800,7.339900
4.155900,7.363390
4.157000,7.385210
4.158100,7.405632
4.159200,7.424905
4.160300,7.443224
4.161400,7.460693
4.162500,7.477304
4.163600,7.492927
4.164700,7.507329
4.165800,7.520208
4.166900,7.531253
4.168000,7.540200
4.169100,7.546887
4.170200,7.551282
4.171300,7.553490
4.172400,7.553729
4.173500,7.552300
4.174600,7.549546
4.175700,7.545818
4.176800,7.541451
4.177900,7.536755
4.179000,7.532011
4.180100,7.527478
4.181200,7.523390
4.182300,7.519954
4.183400,7.517330
4.184500,7.515606
4.185600,7.514764
4.186700,7.514647
4.187800,7.514945
4.188900,7.515202
4.190000,7.514849
4.191100,7.513265
4.192200,7.509850
4.193300,7.504107
4.194400,7.495707
4.195500,7.484547
4.196600,7.470771
4.197700,7.454779
4.198800,7.437202
4.199900,7.418855
4.201000,7.400683
4.202100,7.383683
4.203200,7.368832
4.204300,7.357004
4.205400,7.348900
4.206500,7.344986
4.207600,7.345456
4.208700,7.350225
4.209800,7.358950
4.210900,7.371085
4.212000,7.385961
4.213100,7.402867
4.214200,7.421120
4.215300,7.440117
4.216400,7.459368
4.217500,7.478499
4.218600,7.497246
4.219700,7.515438
4.220800,7.532981
4.221900,7.549836
4.223000,7.565999
4.224100,7.581482
4.225200,7.596293
4.226300,7.610415
4.227400,7.623787
4.228500,7.636286
4.229600,7.647713
4.230700,7.657780
4.231800,7.666110
4.232900,7.672241
4.234000,7.675647
4.235100,7.675763
4.236200,7.672020
4.237300,7.663875
4.238400,7.650845
4.239500,7.632535
4.240600,7.608653
4.241700,7.579033
4.242800,7.543648
4.243900,7.502619
4.245000,7.456222
4.246100,7.404894
4.247200,7.349218
4.248300,7.289905
4.249400,7.227755
4.250500,7.163610
4.251600,7.098286
4.252700,7.032515
4.253800,6.966891
4.254900,6.901836
4.256000,6.837599
4.257100,6.774293
4.258200,6.711958
4.259300,6.650640
4.260400,6.590470
4.261500,6.531720
4.262600,6.474834
4.263700,6.420417
4.264800,6.369212
4.265900,6.322042
4.267000,6.279756
4.268100,6.243174
4.269200,6.213037
4.270300,6.189969
4.271400,6.174457
4.272500,6.166836
4.273600,6.167288
4.274700,6.175848
4.275800,6.192405
4.276900,6.216706
4.278000,6.248363
4.279100,6.286849
4.280200,6.331514
4.281300,6.381593
4.282400,6.436236
4.283500,6.494537
4.284600,6.555574
4.285700,6.618441
4.286800,6.682291
4.287900,6.746366
4.289000,6.810024
4.290100,6.872761
4.291200,6.934220
4.292300,6.994188
4.293400,7.052584
4.294500,7.109420
4.295600,7.164760
4.296700,7.218669
4.297800,7.271155
4.298900,7.322129
4.300000,7.371370
4.301100,7.418506
4.302200,7.463018
4.303300,7.504262
4.304400,7.541500
4.305500,7.573953
4.306600,7.600849
4.307700,7.621473
4.308800,7.635210
4.309900,7.641580
4.311000,7.640264
4.312100,7.631119
4.313200,7.614183
4.314300,7.589680
4.315400,7.558007
4.316500,7.519717
4.317600,7.475498
4.318700,7.426134
4.319800,7.372475
4.320900,7.315391
4.322000,7.255727
4.323100,7.194251
4.324200,7.131599
4.325300,7.068224
4.326400,7.004351
4.327500,6.939948
4.328600,6.874734
4.329700,6.808208
4.330800,6.739717
4.331900,6.668540
4.333000,6.593971
4.334100,6.515402
4.335200,6.432377
4.336300,6.344638
4.337400,6.252142
4.338500,6.155076
4.339600,6.053858
4.340700,5.949142
4.341800,5.841807
4.342900,5.732942
4.344000,5.623818
4.345100,5.515836
4.346200,5.410457
4.347300,5.309123
4.348400,5.213167
4.349500,5.123735
4.350600,5.041736
4.351700,4.967821
4.352800,4.902412
4.353900,4.845762
4.355000,4.798045
4.356100,4.759436
4.357200,4.730189
4.358300,4.710676
4.359400,4.701393
4.360500,4.702930
4.361600,4.715918
4.362700,4.740958
4.363800,4.778542
4.364900,4.828976
4.366000,4.892313
4.367100,4.968308
4.368200,5.056389
4.369300,5.155663
4.370400,5.264949
4.371500,5.382831
4.372600,5.507721
4.373700,5.637928
4.374800,5.771727
4.375900,5.907409
4.377000,6.043335
4.378100,6.177964
4.379200,6.309888
4.380300,6.437842
4.381400,6.560721
4.382500,6.677586
4.383600,6.787657
4.384700,6.890314
4.385800,6.985088
4.386900,7.071652
4.388000,7.149822
4.389100,7.219542
4.390200,7.280887
4.391300,7.334045
4.392400,7.379304
4.393500,7.417025
4.394600,7.447617
4.395700,7.471496
4.396800,7.489051
4.397900,7.500608
4.399000,7.506401
4.400100,7.506553
4.401200,7.501066
4.402300,7.489825
4.403400,7.472623
4.404500,7.449191
4.405600,7.419247
4.406700,7.382541
4.407800,7.338912
4.408900,7.288327
4.410000,7.230917
4.411100,7.166992
4.412200,7.097039
4.413300,7.021700
4.414400,6.941747
4.415500,6.858030
4.416600,6.771442
4.417700,6.682878
4.418800,6.593197
4.419900,6.503204
4.421000,6.413626
4.422100,6.325104
4.423200,6.238178
4.424300,6.153288
4.425400,6.070764
4.426500,5.990831
4.427600,5.913618
4.428700,5.839176
4.429800,5.767507
4.430900,5.698589
4.432000,5.632420
4.433100,5.569051
4.434200,5.508622
4.435300,5.451392
4.436400,5.397765
4.437500,5.348304
4.438600,5.303732
4.439700,5.264915
4.440800,5.232827
4.441900,5.208488
4.443000,5.192880
4.444100,5.186855
4.445200,5.191032
4.446300,5.205707
4.447400,5.230792
4.448500,5.265795
4.449600,5.309849
4.450700,5.361788
4.451800,5.420269
4.452900,5.483900
4.454000,5.551375
4.455100,5.621574
4.456200,5.693622
4.457300,5.766910
4.458400,5.841072
4.459500,5.915938
4.460600,5.991481
4.461700,6.067753
4.462800,6.144841
4.463900,6.222828
4.465000,6.301761
4.466100,6.381635
4.467200,6.462382
4.468300,6.543854
4.469400,6.625826
4.470500,6.707987
4.471600,6.789953
4.472700,6.871269
4.473800,6.951424
4.474900,7.029865
4.476000,7.106008
4.477100,7.179260
4.478200,7.249024
4.479300,7.314717
4.480400,7.375785
4.481500,7.431714
4.482600,7.482044
4.483700,7.526383
4.484800,7.564415
4.485900,7.595912
4.487000,7.620738
4.488100,7.638851
4.489200,7.650303
4.490300,7.655238
4.491400,7.653884
4.492500,7.646544
4.493600,7.633583
4.494700,7.615415
4.495800,7.592479
4.496900,7.565221
4.498000,7.534077
4.499100,7.499450
4.500200,7.461695
4.501300,7.421111
4.502400,7.377933
4.503500,7.332344
4.504600,7.284479
4.505700,7.234453
4.506800,7.182389
4.507900,7.128453
4.509000,7.072893
4.510100,7.016072
4.511200,6.958493
4.512300,6.900809
4.513400,6.843813
4.514500,6.788406
4.515600,6.735548
4.516700,6.686198
4.517800,6.641248
4.518900,6.601467
4.520000,6.567454
4.521100,6.539612
4.522200,6.518143
4.523300,6.503055
4.524400,6.494186
4.525500,6.491233
4.526600,6.493790
4.527700,6.501378
4.528800,6.513484
4.529900,6.529581
4.531000,6.549153
4.532100,6.571711
4.533200,6.596796
4.534300,6.623986
4.535400,6.652894
4.536500,6.683161
4.537600,6.714457
4.538700,6.746476
4.539800,6.778932
4.540900,6.811569
4.542000,6.844157
4.543100,6.876498
4.544200,6.908427
4.545300,6.939807
4.546400,6.970523
4.547500,7.000469
4.548600,7.029533
4.549700,7.057579
4.550800,7.084443
4.551900,7.109923
4.553000,7.133783
4.554100,7.155764
4.555200,7.175601
4.556300,7.193038
4.557400,7.207851
4.558500,7.219858
4.559600,7.228930
4.560700,7.235002
4.561800,7.238071
4.562900,7.238203
4.564000,7.235538
4.565100,7.230289
4.566200,7.222745
4.567300,7.213267
4.568400,7.202274
4.569500,7.190219
4.570600,7.177560
4.571700,7.164720
4.572800,7.152052
4.573900,7.139808
4.575000,7.128118
4.576100,7.116986
4.577200,7.106299
4.578300,7.095844
4.579400,7.085340
4.580500,7.074473
4.581600,7.062920
4.582700,7.050387
4.583800,7.036632
4.584900,7.021479
4.586000,7.004835
4.587100,6.986699
4.588200,6.967155
4.589300,6.946376
4.590400,6.924615
4.591500,6.902192
4.592600,6.879487
4.593700,6.856925
4.594800,6.834964
4.595900,6.814083
4.597000,6.794766
4.598100,6.777485
4.599200,6.762687
4.600300,6.750770
4.601400,6.742073
4.602500,6.736853
4.603600,6.735284
4.604700,6.737445
4.605800,6.743329
4.606900,6.752850
4.608000,6.765860
4.609100,6.782163
4.610200,6.801527
4.611300,6.823698
4.612400,6.848399
4.613500,6.875335
4.614600,6.904189
4.615700,6.934625
4.616800,6.966296
4.617900,6.998853
4.619000,7.031973
4.620100,7.065373
4.621200,7.098842
4.622300,7.132250
4.623400,7.165558
4.624500,7.198803
4.625600,7.232079
4.626700,7.265508
4.627800,7.299198
4.628900,7.333217
4.630000,7.367566
4.631100,7.402165
4.632200,7.436849
4.633300,7.471374
4.634400,7.505430
4.635500,7.538654
4.636600,7.570651
4.637700,7.601003
4.638800,7.629282
4.639900,7.655056
4.641000,7.677895
4.642100,7.697366
4.643200,7.713037
4.644300,7.724472
4.645400,7.731233
4.646500,7.732884
4.647600,7.729002
4.648700,7.719188
4.649800,7.703087
4.650900,7.680407
4.652000,7.650933
4.653100,7.614547
4.654200,7.571224
4.655300,7.521036
4.656400,7.464134
4.657500,7.400731
4.658600,7.331078
4.659700,7.255442
4.660800,7.174088
4.661900,7.087269
4.663000,6.995221
4.664100,6.898176
4.665200,6.796368
4.666300,6.690054
4.667400,6.579535
4.668500,6.465170
4.669600,6.347392
4.670700,6.226718
4.671800,6.103754
4.672900,5.979198
4.674000,5.853841
4.675100,5.728564
4.676200,5.604333
4.677300,5.482191
4.678400,5.363243
4.679500,5.248638
4.680600,5.139538
4.681700,5.037086
4.682800,4.942369
4.683900,4.856374
4.685000,4.779957
4.686100,4.713806
4.687200,4.658423
4.688300,4.614115
4.689400,4.580989
4.690500,4.558975
4.691600,4.547840
4.692700,4.547223
4.693800,4.556664
4.694900,4.575643
4.696000,4.603600
4.697100,4.639970
4.698200,4.684197
4.699300,4.735743
4.700400,4.794098
4.701500,4.858781
4.702600,4.929329
4.703700,5.005299
4.704800,5.086257
4.705900,5.171773
4.707000,5.261413
4.708100,5.354738
4.709200,5.451301
4.710300,5.550639
4.711400,5.652280
4.712500,5.755735
4.713600,5.860500
4.714700,5.966058
4.715800,6.071879
4.716900,6.177424
4.718000,6.282153
4.719100,6.385528
4.720200,6.487027
4.721300,6.586147
4.722400,6.682413
4.723500,6.775378
4.724600,6.864625
4.725700,6.949766
4.726800,7.030434
4.727900,7.106282
4.729000,7.176979
4.730100,7.242214
4.731200,7.301698
4.732300,7.355172
4.733400,7.402422
4.734500,7.443290
4.735600,7.477681
4.736700,7.505576
4.737800,7.527024
4.738900,7.542143
4.740000,7.551100
4.741100,7.554098
4.742200,7.551348
4.743300,7.543056
4.744400,7.529399
4.745500,7.510512
4.746600,7.486478
4.747700,7.457327
4.748800,7.423036
4.749900,7.383535
4.751000,7.338715
4.752100,7.288440
4.753200,7.232556
4.754300,7.170899
4.755400,7.103303
4.756500,7.029606
4.757600,6.949650
4.758700,6.863290
4.759800,6.770392
4.760900,6.670839
4.762000,6.564537
4.763100,6.451419
4.764200,6.331458
4.765300,6.204671
4.766400,6.071125
4.767500,5.930943
4.768600,5.784297
4.769700,5.631404
4.770800,5.472507
4.771900,5.307864
4.773000,5.137720
4.774100,4.962293
4.775200,4.781754
4.776300,4.596221
4.777400,4.405757
4.778500,4.210380
4.779600,4.010088
4.780700,3.804884
4.781800,3.594826
4.782900,3.380067
4.784000,3.160914
4.785100,2.937891
4.786200,2.711820
4.787300,2.483924
4.788400,2.255989
4.789500,2.030600
4.790600,1.811535
4.791700,1.604365
4.792800,1.417331
4.793900,1.262284
4.795000,1.154634
4.796100,1.109998
4.797200,1.136676
4.798300,1.230042
4.799400,1.375926
4.800500,1.558519
4.801600,1.765025
4.802700,1.986383
4.803800,2.216438
4.804900,2.451000
4.806000,2.687156
4.807100,2.922814
4.808200,3.156426
4.809300,3.386808
4.810400,3.613035
4.811500,3.834372
4.812600,4.050234
4.813700,4.260157
4.814800,4.463788
4.815900,4.660868
4.817000,4.851222
4.818100,5.034751
4.819200,5.211421
4.820300,5.381251
4.821400,5.544301
4.822500,5.700662
4.823600,5.850447
4.824700,5.993777
4.825800,6.130778
4.826900,6.261568
4.828000,6.386254
4.829100,6.504926
4.830200,6.617650
4.831300,6.724466
4.832400,6.825387
4.833500,6.920396
4.834600,7.009447
4.835700,7.092469
4.836800,7.169366
4.837900,7.240023
4.839000,7.304312
4.840100,7.362098
4.841200,7.413245
4.842300,7.457626
4.843400,7.495128
4.844500,7.525661
4.845600,7.549169
4.846700,7.565637
4.847800,7.575099
4.848900,7.577650
4.850000,7.573450
4.851100,7.562731
4.852200,7.545794
4.853300,7.523007
4.854400,7.494796
4.855500,7.461635
4.856600,7.424026
4.857700,7.382484
4.858800,7.337516
4.859900,7.289609
4.861000,7.239206
4.862100,7.186704
4.863200,7.132439
4.864300,7.076685
4.865400,7.019657
4.866500,6.961511
4.867600,6.902355
4.868700,6.842257
4.869800,6.781256
4.870900,6.719377
4.872000,6.656643
4.873100,6.593085
4.874200,6.528757
4.875300,6.463742
4.876400,6.398161
4.877500,6.332178
4.878600,6.266001
4.879700,6.199878
4.880800,6.134095
4.881900,6.068967
4.883000,6.004825
4.884100,5.942003
4.885200,5.880823
4.886300,5.821579
4.887400,5.764521
4.888500,5.709845
4.889600,5.657678
4.890700,5.608080
4.891800,5.561044
4.892900,5.516503
4.894000,5.474352
4.895100,5.434463
4.896200,5.396721
4.897300,5.361046
4.898400,5.327423
4.899500,5.295928
4.900600,5.266736
4.901700,5.240136
4.902800,5.216515
4.903900,5.196351
4.905000,5.180183
4.906100,5.168585
4.907200,5.162128
4.908300,5.161356
4.909400,5.166750
4.910500,5.178710
4.911600,5.197533
4.912700,5.223408
4.913800,5.256404
4.914900,5.296473
4.916000,5.343450
4.917100,5.397063
4.918200,5.456940
4.919300,5.522621
4.920400,5.593575
4.921500,5.669218
4.922600,5.748928
4.923700,5.832066
4.924800,5.917993
4.925900,6.006086
4.927000,6.095746
4.928100,6.186408
4.929200,6.277545
4.930300,6.368666
4.931400,6.459314
4.932500,6.549060
4.933600,6.637495
4.934700,6.724228
4.935800,6.808877
4.936900,6.891071
4.938000,6.970447
4.939100,7.046653
4.940200,7.119353
4.941300,7.188234
4.942400,7.253011
4.943500,7.313435
4.944600,7.369299
4.945700,7.420445
4.946800,7.466768
4.947900,7.508214
4.949000,7.544784
4.950100,7.576524
4.951200,7.603525
4.952300,7.625915
4.953400,7.643842
4.954500,7.657476
4.955600,7.666987
4.956700,7.672545
4.957800,7.674308
4.958900,7.672418
4.960000,7.666994
4.961100,7.658135
4.962200,7.645917
4.963300,7.630397
4.964400,7.611619
4.965500,7.589621
4.966600,7.564441
4.967700,7.536128
4.968800,7.504751
4.969900,7.470410
4.971000,7.433242
4.972100,7.393432
4.973200,7.351213
4.974300,7.306874
4.975400,7.260754
4.976500,7.213242
4.977600,7.164767
4.978700,7.115791
4.979800,7.066801
4.980900,7.018293
4.982000,6.970767
4.983100,6.924716
4.984200,6.880614
4.985300,6.838915
4.986400,6.800039
4.987500,6.764371
4.988600,6.732248
4.989700,6.703958
4.990800,6.679726
4.991900,6.659709
4.993000,6.643989
4.994100,6.632566
4.995200,6.625358
4.996300,6.622202
4.997400,6.622860
4.998500,6.627029
4.999600,6.634358
5.000700,6.644458
5.001800,6.656924
5.002900,6.671349
5.004000,6.687341
5.005100,6.704535
5.006200,6.722599
5.007300,6.741246
5.008400,6.760231
5.009500,6.779355
5.010600,6.798459
5.011700,6.817418
5.012800,6.836137
5.013900,6.854542
5.015000,6.872574
5.016100,6.890187
5.017200,6.907339
5.018300,6.923992
5.019400,6.940115
5.020500,6.955680
5.021600,6.970666
5.022700,6.985062
5.023800,6.998869
5.024900,7.012095
5.026000,7.024762
5.027100,7.036898
5.028200,7.048539
5.029300,7.059718
5.030400,7.070467
5.031500,7.080812
5.032600,7.090764
5.033700,7.100327
5.034800,7.109490
5.035900,7.118232
5.037000,7.126524
5.038100,7.134332
5.039200,7.141620
5.040300,7.148355
5.041400,7.154506
5.042500,7.160046
5.043600,7.164953
5.044700,7.169203
5.045800,7.172774
5.046900,7.175636
5.048000,7.177752
5.049100,7.179078
5.050200,7.179557
5.051300,7.179119
5.052400,7.177689
5.053500,7.175182
5.054600,7.171507
5.055700,7.166576
5.056800,7.160299
5.057900,7.152596
5.059000,7.143394
5.060100,7.132634
5.061200,7.120274
5.062300,7.106290
5.063400,7.090677
5.064500,7.073454
5.065600,7.054665
5.066700,7.034379
5.067800,7.012688
5.068900,6.989713
5.070000,6.965597
5.071100,6.940507
5.072200,6.914630
5.073300,6.888170
5.074400,6.861343
5.075500,6.834372
5.076600,6.807485
5.077700,6.780904
5.078800,6.754849
5.079900,6.729525
5.081000,6.705127
5.082100,6.681835
5.083200,6.659813
5.084300,6.639213
5.085400,6.620175
5.086500,6.602831
5.087600,6.587305
5.088700,6.573716
5.089800,6.562182
5.090900,6.552811
5.092000,6.545705
5.093100,6.540950
5.094200,6.538615
5.095300,6.538738
5.096400,6.541326
5.097500,6.546343
5.098600,6.553715
5.099700,6.563322
5.100800,6.575010
5.101900,6.588593
5.103000,6.603871
5.104100,6.620638
5.105200,6.638701
5.106300,6.657891
5.107400,6.678072
5.108500,6.699149
5.109600,6.721072
5.110700,6.743826
5.111800,6.767431
5.112900,6.791932
5.114000,6.817389
5.115100,6.843872
5.116200,6.871447
5.117300,6.900176
5.118400,6.930109
5.119500,6.961280
5.120600,6.993704
5.121700,7.027375
5.122800,7.062259
5.123900,7.098293
5.125000,7.135383
5.126100,7.173397
5.127200,7.212168
5.128300,7.251493
5.129400,7.291132
5.130500,7.330817
5.131600,7.370254
5.132700,7.409127
5.133800,7.447106
5.134900,7.483852
5.136000,7.519025
5.137100,7.552289
5.138200,7.583315
5.139300,7.611793
5.140400,7.637428
5.141500,7.659953
5.142600,7.679126
5.143700,7.694736
5.144800,7.706606
5.145900,7.714586
5.147000,7.718562
5.148100,7.718444
5.149200,7.714170
5.150300,7.705698
5.151400,7.693002
5.152500,7.676070
5.153600,7.654897
5.154700,7.629483
5.155800,7.599828
5.156900,7.565934
5.158000,7.527802
5.159100,7.485437
5.160200,7.438846
5.161300,7.388046
5.162400,7.333072
5.163500,7.273983
5.164600,7.210867
5.165700,7.143857
5.166800,7.073134
5.167900,6.998938
5.169000,6.921564
5.170100,6.841374
5.171200,6.758783
5.172300,6.674255
5.173400,6.588290
5.174500,6.501408
5.175600,6.414133
5.176700,6.326971
5.177800,6.240401
5.178900,6.154858
5.180000,6.070728
5.181100,5.988346
5.182200,5.907994
5.183300,5.829912
5.184400,5.754302
5.185500,5.681341
5.186600,5.611186
5.187700,5.543990
5.188800,5.479902
5.189900,5.419072
5.191000,5.361655
5.192100,5.307807
5.193200,5.257679
5.194300,5.211415
5.195400,5.169142
5.196500,5.130967
5.197600,5.096973
5.198700,5.067213
5.199800,5.041714
5.200900,5.020475
5.202000,5.003475
5.203100,4.990674
5.204200,4.982018
5.205300,4.977448
5.206400,4.976897
5.207500,4.980301
5.208600,4.987592
5.209700,4.998707
5.210800,5.013580
5.211900,5.032144
5.213000,5.054332
5.214100,5.080070
5.215200,5.109280
5.216300,5.141878
5.217400,5.177777
5.218500,5.216884
5.219600,5.259103
5.220700,5.304340
5.221800,5.352498
5.222900,5.403487
5.224000,5.457215
5.225100,5.513594
5.226200,5.572533
5.227300,5.633935
5.228400,5.697693
5.229500,5.763681
5.230600,5.831752
5.231700,5.901724
5.232800,5.973382
5.233900,6.046468
5.235000,6.120680
5.236100,6.195673
5.237200,6.271061
5.238300,6.346422
5.239400,6.421309
5.240500,6.495262
5.241600,6.567823
5.242700,6.638548
5.243800,6.707028
5.244900,6.772896
5.246000,6.835847
5.247100,6.895640
5.248200,6.952102
5.249300,7.005129
5.250400,7.054684
5.251500,7.100786
5.252600,7.143504
5.253700,7.182944
5.254800,7.219243
5.255900,7.252555
5.257000,7.283042
5.258100,7.310868
5.259200,7.336187
5.260300,7.359136
5.261400,7.379831
5.262500,7.398357
5.263600,7.414768
5.264700,7.429077
5.265800,7.441259
5.266900,7.451252
5.268000,7.458954
5.269100,7.464232
5.270200,7.466928
5.271300,7.466861
5.272400,7.463845
5.273500,7.457690
5.274600,7.448214
5.275700,7.435254
5.276800,7.418669
5.277900,7.398353
5.279000,7.374234
5.280100,7.346282
5.281200,7.314505
5.282300,7.278956
5.283400,7.239721
5.284500,7.196923
5.285600,7.150709
5.286700,7.101249
5.287800,7.048725
5.288900,6.993324
5.290000,6.935231
5.291100,6.874623
5.292200,6.811663
5.293300,6.746496
5.294400,6.679246
5.295500,6.610013
5.296600,6.538879
5.297700,6.465904
5.298800,6.391136
5.299900,6.314609
5.301000,6.236359
5.302100,6.156421
5.303200,6.074848
5.304300,5.991710
5.305400,5.907107
