Period(hours),RMSE
0.121703,3.719219
0.121760,3.673249
0.121818,3.619511
0.121875,3.561632
0.121932,3.503451
0.121990,3.448194
0.122047,3.398285
0.122104,3.355312
0.122161,3.319937
0.122219,3.291779
0.122276,3.269458
0.122333,3.250837
0.122391,3.233318
0.122448,3.214089
0.122505,3.190359
0.122562,3.159832
0.122620,3.121377
0.122677,3.075504
0.122734,3.024197
0.122792,2.970208
0.122849,2.916256
0.122906,2.864478
0.122964,2.816219
0.123021,2.772059
0.123078,2.731998
0.123135,2.695695
0.123193,2.662714
0.123250,2.632758
0.123307,2.605891
0.123365,2.582712
0.123422,2.564411
0.123479,2.552663
0.123536,2.549350
0.123594,2.556207
0.123651,2.574491
0.123708,2.604732
0.123766,2.646523
0.123823,2.698335
0.123880,2.757425
0.123938,2.820071
0.123995,2.882262
0.124052,2.940652
0.124109,2.993254
0.124167,3.039556
0.124224,3.080134
0.124281,3.116098
0.124339,3.148652
0.124396,3.178894
0.124453,3.207865
0.124510,3.236708
0.124568,3.266793
0.124625,3.299638
0.124682,3.336632
0.124740,3.378638
0.124797,3.425677
0.124854,3.476865
0.124911,3.530682
0.124969,3.585446
0.125026,3.639748
0.125083,3.692662
0.125141,3.743705
0.125198,3.792657
0.125255,3.839354
0.125312,3.883539
0.125370,3.924796
0.125427,3.962603
0.125484,3.996459
0.125542,4.026022
0.125599,4.051210
0.125656,4.072221
0.125714,4.089492
0.125771,4.103641
0.125828,4.115416
0.125885,4.125640
0.125943,4.135139
0.126000,4.144635
0.126057,4.154617
0.126115,4.165245
0.126172,4.176319
0.126229,4.187367
0.126286,4.197818
0.126344,4.207244
0.126401,4.215547
0.126458,4.223020
0.126516,4.230268
0.126573,4.238002
0.126630,4.246812
0.126688,4.256998
0.126745,4.268514
0.126802,4.281041
0.126859,4.294111
0.126917,4.307223
0.126974,4.319902
0.127031,4.331712
0.127089,4.342283
0.127146,4.351387
0.127203,4.359061
0.127260,4.365742
0.127318,4.372316
0.127375,4.380002
0.127432,4.390072
0.127490,4.403451
0.127547,4.420359
0.127604,4.440126
0.127661,4.461309
0.127719,4.482096
0.127776,4.500842
0.127833,4.516504
0.127891,4.528830
0.127948,4.538326
0.128005,4.546110
0.128062,4.553728
0.128120,4.562946
0.128177,4.575457
0.128234,4.592528
0.128292,4.614699
0.128349,4.641662
0.128406,4.672397
0.128464,4.705459
0.128521,4.739299
0.128578,4.772501
0.128635,4.803919
0.128693,4.832720
0.128750,4.858357
0.128807,4.880488
0.128865,4.898883
0.128922,4.913348
0.128979,4.923709
0.129036,4.929811
0.129094,4.931539
0.129151,4.928984
0.129208,4.922798
0.129266,4.914391
0.129323,4.905647
0.129380,4.898175
0.129437,4.892645
0.129495,4.888718
0.129552,4.885504
0.129609,4.882148
0.129667,4.878234
0.129724,4.873908
0.129781,4.869787
0.129839,4.866716
0.129896,4.865502
0.129953,4.866694
0.130010,4.870496
0.130068,4.876813
0.130125,4.885394
0.130182,4.895974
0.130240,4.908346
0.130297,4.922305
0.130354,4.937508
0.130411,4.953342
0.130469,4.968875
0.130526,4.982950
0.130583,4.994384
0.130641,5.002205
0.130698,5.005837
0.130755,5.005201
0.130812,5.000697
0.130870,4.993115
0.130927,4.983481
0.130984,4.972889
0.131042,4.962339
0.131099,4.952591
0.131156,4.944053
0.131214,4.936726
0.131271,4.930241
0.131328,4.923994
0.131385,4.917350
0.131443,4.909820
0.131500,4.901145
0.131557,4.891286
0.131615,4.880330
0.131672,4.868396
0.131729,4.855556
0.131786,4.841796
0.131844,4.827019
0.131901,4.811086
0.131958,4.793887
0.132016,4.775442
0.132073,4.755991
0.132130,4.736059
0.132188,4.716471
0.132245,4.698302
0.132302,4.682770
0.132359,4.671095
0.132417,4.664329
0.132474,4.663211
0.132531,4.668059
0.132589,4.678737
0.132646,4.694685
0.132703,4.715010
0.132760,4.738588
0.132818,4.764180
0.132875,4.790533
0.132932,4.816474
0.132990,4.841003
0.133047,4.863355
0.133104,4.883025
0.133161,4.899750
0.133219,4.913452
0.133276,4.924153
0.133333,4.931900
0.133391,4.936713
0.133448,4.938557
0.133505,4.937358
0.133563,4.933048
0.133620,4.925626
0.133677,4.915224
0.133734,4.902170
0.133792,4.887022
0.133849,4.870582
0.133906,4.853873
0.133964,4.838083
0.134021,4.824454
0.134078,4.814139
0.134135,4.808023
0.134193,4.806565
0.134250,4.809717
0.134307,4.816919
0.134365,4.827188
0.134422,4.839258
0.134479,4.851739
0.134536,4.863276
0.134594,4.872688
0.134651,4.879059
0.134708,4.881782
0.134766,4.880555
0.134823,4.875334
0.134880,4.866279
0.134937,4.853681
0.134995,4.837914
0.135052,4.819397
0.135109,4.798578
0.135167,4.775940
0.135224,4.752016
0.135281,4.727396
0.135339,4.702721
0.135396,4.678647
0.135453,4.655777
0.135510,4.634599
0.135568,4.615425
0.135625,4.598387
0.135682,4.583470
0.135740,4.570589
0.135797,4.559669
0.135854,4.550687
0.135911,4.543664
0.135969,4.538587
0.136026,4.535318
0.136083,4.533507
0.136141,4.532575
0.136198,4.531772
0.136255,4.530311
0.136313,4.527530
0.136370,4.523042
0.136427,4.516800
0.136484,4.509060
0.136542,4.500229
0.136599,4.490645
0.136656,4.480383
0.136714,4.469185
0.136771,4.456535
0.136828,4.441831
0.136885,4.424553
0.136943,4.404356
0.137000,4.381093
0.137057,4.354794
0.137115,4.325643
0.137172,4.293955
0.137229,4.260175
0.137286,4.224909
0.137344,4.188991
0.137401,4.153574
0.137458,4.120172
0.137516,4.090525
0.137573,4.066164
0.137630,4.047727
0.137687,4.034412
0.137745,4.024057
0.137802,4.013898
0.137859,4.001503
0.137917,3.985310
0.137974,3.964686
0.138031,3.939712
0.138089,3.910934
0.138146,3.879164
0.138203,3.845373
0.138260,3.810623
0.138318,3.776037
0.138375,3.742783
0.138432,3.712057
0.138490,3.685058
0.138547,3.662908
0.138604,3.646496
0.138661,3.636215
0.138719,3.631558
0.138776,3.630692
0.138833,3.630228
0.138891,3.625595
0.138948,3.612234
0.139005,3.587189
0.139063,3.550144
0.139120,3.503209
0.139177,3.449746
0.139234,3.393101
0.139292,3.335879
0.139349,3.279818
0.139406,3.226006
0.139464,3.175158
0.139521,3.127807
0.139578,3.084362
0.139635,3.045099
0.139693,3.010120
0.139750,2.979345
0.139807,2.952518
0.139865,2.929232
0.139922,2.908927
0.139979,2.890878
0.140036,2.874166
0.140094,2.857663
0.140151,2.840035
0.140208,2.819789
0.140266,2.795358
0.140323,2.765247
0.140380,2.728204
0.140437,2.683427
0.140495,2.630745
0.140552,2.570747
0.140609,2.504815
0.140667,2.435013
0.140724,2.363864
0.140781,2.294040
0.140839,2.228028
0.140896,2.167867
0.140953,2.114991
0.141010,2.070198
0.141068,2.033720
0.141125,2.005339
0.141182,1.984491
0.141240,1.970334
0.141297,1.961791
0.141354,1.957578
0.141411,1.956268
0.141469,1.956380
0.141526,1.956498
0.141583,1.955422
0.141641,1.952312
0.141698,1.946833
0.141755,1.939256
0.141813,1.930495
0.141870,1.922053
0.141927,1.915848
0.141984,1.913947
0.142042,1.918232
0.142099,1.930080
0.142156,1.950119
0.142214,1.978138
0.142271,2.013169
0.142328,2.053725
0.142385,2.098120
0.142443,2.144778
0.142500,2.192439
0.142557,2.240231
0.142615,2.287613
0.142672,2.334249
0.142729,2.379880
0.142786,2.424241
0.142844,2.467042
0.142901,2.508004
0.142958,2.546950
0.143016,2.583894
0.143073,2.619131
0.143130,2.653269
0.143187,2.687209
0.143245,2.722053
0.143302,2.758966
0.143359,2.799039
0.143417,2.843166
0.143474,2.891960
0.143531,2.945702
0.143589,3.004318
0.143646,3.067373
0.143703,3.134090
0.143760,3.203406
0.143818,3.274070
0.143875,3.344776
0.143932,3.414298
0.143990,3.481600
0.144047,3.545891
0.144104,3.606646
0.144161,3.663576
0.144219,3.716586
0.144276,3.765735
0.144333,3.811189
0.144391,3.853185
0.144448,3.891998
0.144505,3.927916
0.144562,3.961217
0.144620,3.992161
0.144677,4.020985
0.144734,4.047901
0.144792,4.073099
0.144849,4.096742
0.144906,4.118968
0.144964,4.139873
0.145021,4.159493
0.145078,4.177784
0.145135,4.194592
0.145193,4.209627
0.145250,4.222456
0.145307,4.232517
0.145365,4.239163
0.145422,4.241752
0.145479,4.239759
0.145536,4.232880
0.145594,4.221129
0.145651,4.204869
0.145708,4.184800
0.145766,4.161910
0.145823,4.137404
0.145880,4.112634
0.145937,4.089034
0.145995,4.068050
0.146052,4.051063
0.146109,4.039296
0.146167,4.033712
0.146224,4.034933
0.146281,4.043185
0.146339,4.058301
0.146396,4.079784
0.146453,4.106901
0.146510,4.138794
0.146568,4.174565
0.146625,4.213326
0.146682,4.254219
0.146740,4.296418
0.146797,4.339130
0.146854,4.381623
0.146911,4.423249
0.146969,4.463485
0.147026,4.501954
0.147083,4.538437
0.147141,4.572851
0.147198,4.605218
0.147255,4.635624
0.147313,4.664170
0.147370,4.690934
0.147427,4.715942
0.147484,4.739162
0.147542,4.760508
0.147599,4.779870
0.147656,4.797139
0.147714,4.812247
0.147771,4.825187
0.147828,4.836027
0.147885,4.844914
0.147943,4.852069
0.148000,4.857781
0.148057,4.862413
0.148115,4.866406
0.148172,4.870286
0.148229,4.874647
0.148286,4.880086
0.148344,4.887114
0.148401,4.896021
0.148458,4.906766
0.148516,4.918915
0.148573,4.931684
0.148630,4.944060
0.148688,4.954999
0.148745,4.963610
0.148802,4.969298
0.148859,4.971797
0.148917,4.971143
0.148974,4.967578
0.149031,4.961464
0.149089,4.953198
0.149146,4.943173
0.149203,4.931759
0.149260,4.919304
0.149318,4.906139
0.149375,4.892588
0.149432,4.878976
0.149490,4.865646
0.149547,4.852962
0.149604,4.841301
0.149661,4.831029
0.149719,4.822470
0.149776,4.815884
0.149833,4.811434
0.149891,4.809177
0.149948,4.809053
0.150005,4.810875
0.150062,4.814332
0.150120,4.819002
0.150177,4.824374
0.150234,4.829885
0.150292,4.834972
0.150349,4.839130
0.150406,4.841961
0.150464,4.843207
0.150521,4.842767
0.150578,4.840680
0.150635,4.837100
0.150693,4.832255
0.150750,4.826412
0.150807,4.819845
0.150865,4.812801
0.150922,4.805484
0.150979,4.798040
0.151036,4.790558
0.151094,4.783083
0.151151,4.775638
0.151208,4.768258
0.151266,4.761007
0.151323,4.753995
0.151380,4.747381
0.151438,4.741352
0.151495,4.736114
0.151552,4.731858
0.151609,4.728737
0.151667,4.726838
0.151724,4.726159
0.151781,4.726593
0.151839,4.727924
0.151896,4.729844
0.151953,4.731985
0.152010,4.733966
0.152068,4.735440
0.152125,4.736130
0.152182,4.735837
0.152240,4.734439
0.152297,4.731858
0.152354,4.728035
0.152411,4.722911
0.152469,4.716416
0.152526,4.708484
0.152583,4.699063
0.152641,4.688140
0.152698,4.675751
0.152755,4.661986
0.152813,4.646975
0.152870,4.630867
0.152927,4.613802
0.152984,4.595883
0.153042,4.577159
0.153099,4.557623
0.153156,4.537237
0.153214,4.515982
0.153271,4.493911
0.153328,4.471206
0.153385,4.448191
0.153443,4.425316
0.153500,4.403103
0.153557,4.382069
0.153615,4.362652
0.153672,4.345160
0.153729,4.329738
0.153786,4.316363
0.153844,4.304862
0.153901,4.294946
0.153958,4.286255
0.154016,4.278399
0.154073,4.271006
0.154130,4.263755
0.154188,4.256407
0.154245,4.248825
0.154302,4.240995
0.154359,4.233035
0.154417,4.225207
0.154474,4.217919
0.154531,4.211711
0.154589,4.207225
0.154646,4.205152
0.154703,4.206174
0.154760,4.210880
0.154818,4.219699
0.154875,4.232825
0.154932,4.250184
0.154990,4.271411
0.155047,4.295876
0.155104,4.322740
0.155161,4.351025
0.155219,4.379703
0.155276,4.407786
0.155333,4.434393
0.155391,4.458804
0.155448,4.480485
0.155505,4.499096
0.155562,4.514471
0.155620,4.526596
0.155677,4.535574
0.155734,4.541597
0.155792,4.544916
0.155849,4.545830
0.155906,4.544672
0.155964,4.541809
0.156021,4.537646
0.156078,4.532621
0.156135,4.527213
0.156193,4.521928
0.156250,4.517281
0.156307,4.513777
0.156365,4.511871
0.156422,4.511933
0.156479,4.514209
0.156536,4.518791
0.156594,4.525588
0.156651,4.534325
0.156708,4.544552
0.156766,4.555679
0.156823,4.567033
0.156880,4.577917
0.156938,4.587687
0.156995,4.595805
0.157052,4.601885
0.157109,4.605720
0.157167,4.607297
0.157224,4.606796
0.157281,4.604584
0.157339,4.601196
0.157396,4.597294
0.157453,4.593613
0.157510,4.590873
0.157568,4.589696
0.157625,4.590512
0.157682,4.593500
0.157740,4.598575
0.157797,4.605419
0.157854,4.613546
0.157911,4.622388
0.157969,4.631361
0.158026,4.639918
0.158083,4.647565
0.158141,4.653865
0.158198,4.658418
0.158255,4.660847
0.158312,4.660788
0.158370,4.657895
0.158427,4.651851
0.158484,4.642397
0.158542,4.629364
0.158599,4.612703
0.158656,4.592507
0.158714,4.569022
0.158771,4.542640
0.158828,4.513878
0.158885,4.483346
0.158943,4.451711
0.159000,4.419662
0.159057,4.387873
0.159115,4.356979
0.159172,4.327552
0.159229,4.300075
0.159286,4.274926
0.159344,4.252355
0.159401,4.232476
0.159458,4.215263
0.159516,4.200564
0.159573,4.188129
0.159630,4.177649
0.159688,4.168793
0.159745,4.161253
0.159802,4.154764
0.159859,4.149122
0.159917,4.144185
0.159974,4.139860
0.160031,4.136079
0.160089,4.132770
0.160146,4.129807
0.160203,4.126959
0.160260,4.123830
0.160318,4.119801
0.160375,4.114019
0.160432,4.105471
0.160490,4.093203
0.160547,4.076654
0.160604,4.055981
0.160661,4.032144
0.160719,4.006630
0.160776,3.980983
0.160833,3.956378
0.160891,3.933459
0.160948,3.912393
0.161005,3.893035
0.161062,3.875086
0.161120,3.858217
0.161177,3.842135
0.161234,3.826607
0.161292,3.811466
0.161349,3.796590
0.161406,3.781876
0.161464,3.767222
0.161521,3.752498
0.161578,3.737550
0.161635,3.722196
0.161693,3.706253
0.161750,3.689555
0.161807,3.671987
0.161865,3.653504
0.161922,3.634141
0.161979,3.614006
0.162036,3.593251
0.162094,3.572041
0.162151,3.550510
0.162208,3.528734
0.162266,3.506713
0.162323,3.484377
0.162380,3.461607
0.162438,3.438265
0.162495,3.414235
0.162552,3.389461
0.162609,3.363973
0.162667,3.337896
0.162724,3.311442
0.162781,3.284887
0.162839,3.258533
0.162896,3.232671
0.162953,3.207542
0.163010,3.183315
0.163068,3.160073
0.163125,3.137817
0.163182,3.116478
0.163240,3.095940
0.163297,3.076062
0.163354,3.056711
0.163411,3.037774
0.163469,3.019184
0.163526,3.000916
0.163583,2.982990
0.163641,2.965460
0.163698,2.948395
0.163755,2.931860
0.163812,2.915903
0.163870,2.900537
0.163927,2.885734
0.163984,2.871424
0.164042,2.857496
0.164099,2.843818
0.164156,2.830246
0.164214,2.816645
0.164271,2.802909
0.164328,2.788973
0.164385,2.774820
0.164443,2.760477
0.164500,2.746001
0.164557,2.731449
0.164615,2.716860
0.164672,2.702244
0.164729,2.687578
0.164786,2.672818
0.164844,2.657902
0.164901,2.642763
0.164958,2.627330
0.165016,2.611540
0.165073,2.595346
0.165130,2.578720
0.165187,2.561662
0.165245,2.544197
0.165302,2.526376
0.165359,2.508272
0.165417,2.489984
0.165474,2.471640
0.165531,2.453402
0.165589,2.435472
0.165646,2.418090
0.165703,2.401526
0.165760,2.386074
0.165818,2.372032
0.165875,2.359689
0.165932,2.349313
0.165990,2.341143
0.166047,2.335381
0.166104,2.332185
0.166161,2.331665
0.166219,2.333876
0.166276,2.338807
0.166333,2.346378
0.166391,2.356432
0.166448,2.368736
0.166505,2.382991
0.166563,2.398843
0.166620,2.415910
0.166677,2.433803
0.166734,2.452158
0.166792,2.470656
0.166849,2.489042
0.166906,2.507137
0.166964,2.524832
0.167021,2.542087
0.167078,2.558914
0.167135,2.575362
0.167193,2.591503
0.167250,2.607416
0.167307,2.623181
0.167365,2.638870
0.167422,2.654546
0.167479,2.670262
0.167536,2.686063
0.167594,2.701985
0.167651,2.718061
0.167708,2.734317
0.167766,2.750772
0.167823,2.767434
0.167880,2.784296
0.167937,2.801331
0.167995,2.818493
0.168052,2.835718
0.168109,2.852931
0.168167,2.870053
0.168224,2.887015
0.168281,2.903776
0.168339,2.920356
0.168396,2.936895
0.168453,2.953713
0.168510,2.971334
0.168568,2.990367
0.168625,3.011225
0.168682,3.033861
0.168740,3.057782
0.168797,3.082345
0.168854,3.107035
0.168911,3.131564
0.168969,3.155830
0.169026,3.179845
0.169083,3.203670
0.169141,3.227381
0.169198,3.251051
0.169255,3.274738
0.169313,3.298471
0.169370,3.322251
0.169427,3.346035
0.169484,3.369743
0.169542,3.393254
0.169599,3.416420
0.169656,3.439078
0.169714,3.461077
0.169771,3.482299
0.169828,3.502686
0.169885,3.522260
0.169943,3.541142
0.170000,3.559560
0.170057,3.577849
0.170115,3.596443
0.170172,3.615859
0.170229,3.636671
0.170286,3.659472
0.170344,3.684834
0.170401,3.713253
0.170458,3.745107
0.170516,3.780609
0.170573,3.819777
0.170630,3.862429
0.170687,3.908188
0.170745,3.956522
0.170802,4.006779
0.170859,4.058246
0.170917,4.110195
0.170974,4.161922
0.171031,4.212781
0.171089,4.262201
0.171146,4.309698
0.171203,4.354881
0.171260,4.397450
0.171318,4.437194
0.171375,4.473988
0.171432,4.507788
0.171490,4.538618
0.171547,4.566562
0.171604,4.591753
0.171661,4.614354
0.171719,4.634545
0.171776,4.652514
0.171833,4.668440
0.171891,4.682488
0.171948,4.694807
0.172005,4.705530
0.172063,4.714780
0.172120,4.722675
0.172177,4.729336
0.172234,4.734897
0.172292,4.739506
0.172349,4.743334
0.172406,4.746566
0.172464,4.749404
0.172521,4.752052
0.172578,4.754705
0.172635,4.757531
0.172693,4.760650
0.172750,4.764117
0.172807,4.767912
0.172865,4.771933
0.172922,4.776019
0.172979,4.779975
0.173036,4.783608
0.173094,4.786757
0.173151,4.789315
0.173208,4.791223
0.173266,4.792460
0.173323,4.793024
0.173380,4.792908
0.173437,4.792095
0.173495,4.790548
0.173552,4.788219
0.173609,4.785063
0.173667,4.781056
0.173724,4.776217
0.173781,4.770632
0.173839,4.764464
0.173896,4.757957
0.173953,4.751425
0.174010,4.745221
0.174068,4.739698
0.174125,4.735160
0.174182,4.731810
0.174240,4.729721
0.174297,4.728816
0.174354,4.728885
0.174411,4.729616
0.174469,4.730646
0.174526,4.731618
0.174583,4.732231
0.174641,4.732272
0.174698,4.731629
0.174755,4.730294
0.174813,4.728341
0.174870,4.725901
0.174927,4.723133
0.174984,4.720194
0.175042,4.717214
0.175099,4.714278
0.175156,4.711413
0.175214,4.708591
0.175271,4.705731
0.175328,4.702713
0.175385,4.699401
0.175443,4.695665
0.175500,4.691398
0.175557,4.686540
0.175615,4.681090
0.175672,4.675110
0.175729,4.668724
0.175786,4.662109
0.175844,4.655478
0.175901,4.649064
0.175958,4.643094
0.176016,4.637771
0.176073,4.633255
0.176130,4.629644
0.176187,4.626971
0.176245,4.625198
0.176302,4.624220
0.176359,4.623884
0.176417,4.623998
0.176474,4.624359
0.176531,4.624770
0.176589,4.625057
0.176646,4.625082
0.176703,4.624754
0.176760,4.624029
0.176818,4.622909
0.176875,4.621435
0.176932,4.619681
0.176990,4.617739
0.177047,4.615714
0.177104,4.613713
0.177161,4.611841
0.177219,4.610195
0.177276,4.608868
0.177333,4.607950
0.177391,4.607529
0.177448,4.607702
0.177505,4.608565
0.177563,4.610215
0.177620,4.612738
0.177677,4.616198
0.177734,4.620620
0.177792,4.625970
0.177849,4.632145
0.177906,4.638961
0.177964,4.646145
0.178021,4.653343
0.178078,4.660128
0.178135,4.666029
0.178193,4.670560
0.178250,4.673254
0.178307,4.673701
0.178365,4.671583
0.178422,4.666694
0.178479,4.658954
0.178536,4.648413
0.178594,4.635234
0.178651,4.619683
0.178708,4.602103
0.178766,4.582894
0.178823,4.562488
0.178880,4.541332
0.178937,4.519870
0.178995,4.498526
0.179052,4.477691
0.179109,4.457714
0.179167,4.438887
0.179224,4.421438
0.179281,4.405530
0.179339,4.391255
0.179396,4.378642
0.179453,4.367663
0.179510,4.358241
0.179568,4.350269
0.179625,4.343618
0.179682,4.338147
0.179740,4.333718
0.179797,4.330197
0.179854,4.327461
0.179911,4.325397
0.179969,4.323901
0.180026,4.322872
0.180083,4.322209
0.180141,4.321799
0.180198,4.321512
0.180255,4.321187
0.180312,4.320629
0.180370,4.319605
0.180427,4.317862
0.180484,4.315146
0.180542,4.311255
0.180599,4.306086
0.180656,4.299684
0.180714,4.292254
0.180771,4.284141
0.180828,4.275757
0.180885,4.267510
0.180943,4.259728
0.181000,4.252625
0.181057,4.246290
0.181115,4.240713
0.181172,4.235806
0.181229,4.231445
0.181286,4.227489
0.181344,4.223806
0.181401,4.220279
0.181458,4.216816
0.181516,4.213347
0.181573,4.209822
0.181630,4.206203
0.181688,4.202462
0.181745,4.198576
0.181802,4.194519
0.181859,4.190264
0.181917,4.185783
0.181974,4.181048
0.182031,4.176037
0.182089,4.170734
0.182146,4.165142
0.182203,4.159277
0.182260,4.153177
0.182318,4.146903
0.182375,4.140530
0.182432,4.134154
0.182490,4.127880
0.182547,4.121820
0.182604,4.116085
0.182661,4.110780
0.182719,4.105992
0.182776,4.101790
0.182833,4.098211
0.182891,4.095260
0.182948,4.092904
0.183005,4.091072
0.183062,4.089658
0.183120,4.088530
0.183177,4.087533
0.183234,4.086504
0.183292,4.085283
0.183349,4.083720
0.183406,4.081686
0.183464,4.079078
0.183521,4.075823
0.183578,4.071877
0.183635,4.067224
0.183693,4.061870
0.183750,4.055842
0.183807,4.049180
0.183865,4.041929
0.183922,4.034140
0.183979,4.025860
0.184036,4.017132
0.184094,4.007993
0.184151,3.998471
0.184208,3.988588
0.184266,3.978358
0.184323,3.967795
0.184380,3.956907
0.184438,3.945703
0.184495,3.934194
0.184552,3.922387
0.184609,3.910288
0.184667,3.897895
0.184724,3.885200
0.184781,3.872181
0.184839,3.858806
0.184896,3.845040
0.184953,3.830849
0.185010,3.816214
0.185068,3.801147
0.185125,3.785703
0.185182,3.769997
0.185240,3.754215
0.185297,3.738617
0.185354,3.723547
0.185411,3.709425
0.185469,3.696739
0.185526,3.686024
0.185583,3.677845
0.185641,3.672756
0.185698,3.671270
0.185755,3.673816
0.185812,3.680699
0.185870,3.692066
0.185927,3.707882
0.185984,3.727922
0.186042,3.751777
0.186099,3.778881
0.186156,3.808548
0.186214,3.840024
0.186271,3.872536
0.186328,3.905340
0.186385,3.937761
0.186443,3.969219
0.186500,3.999247
0.186557,4.027487
0.186615,4.053691
0.186672,4.077705
0.186729,4.099453
0.186786,4.118925
0.186844,4.136158
0.186901,4.151232
0.186958,4.164261
0.187016,4.175390
0.187073,4.184795
0.187130,4.192685
0.187188,4.199304
0.187245,4.204930
0.187302,4.209870
0.187359,4.214456
0.187417,4.219028
0.187474,4.223916
0.187531,4.229417
0.187589,4.235767
0.187646,4.243115
0.187703,4.251503
0.187760,4.260849
0.187818,4.270949
0.187875,4.281486
0.187932,4.292064
0.187990,4.302236
0.188047,4.311552
0.188104,4.319592
0.188161,4.326001
0.188219,4.330509
0.188276,4.332941
0.188333,4.333218
0.188391,4.331345
0.188448,4.327404
0.188505,4.321536
0.188562,4.313931
0.188620,4.304808
0.188677,4.294409
0.188734,4.282988
0.188792,4.270797
0.188849,4.258080
0.188906,4.245063
0.188964,4.231948
0.189021,4.218902
0.189078,4.206054
0.189135,4.193494
0.189193,4.181275
0.189250,4.169413
0.189307,4.157898
0.189365,4.146695
0.189422,4.135753
0.189479,4.125008
0.189536,4.114381
0.189594,4.103779
0.189651,4.093093
0.189708,4.082201
0.189766,4.070961
0.189823,4.059226
0.189880,4.046839
0.189937,4.033650
0.189995,4.019519
0.190052,4.004324
0.190109,3.987973
0.190167,3.970401
0.190224,3.951578
0.190281,3.931506
0.190339,3.910217
0.190396,3.887773
0.190453,3.864260
0.190510,3.839788
0.190568,3.814486
0.190625,3.788504
0.190682,3.762011
0.190740,3.735195
0.190797,3.708265
0.190854,3.681450
0.190911,3.654996
0.190969,3.629165
0.191026,3.604226
0.191083,3.580446
0.191141,3.558079
0.191198,3.537355
0.191255,3.518465
0.191312,3.501556
0.191370,3.486721
0.191427,3.474001
0.191484,3.463384
0.191542,3.454822
0.191599,3.448231
0.191656,3.443510
0.191714,3.440551
0.191771,3.439244
0.191828,3.439487
0.191885,3.441188
0.191943,3.444264
0.192000,3.448638
0.192057,3.454236
0.192115,3.460973
0.192172,3.468752
0.192229,3.477444
0.192286,3.486881
0.192344,3.496844
0.192401,3.507046
0.192458,3.517131
0.192516,3.526676
0.192573,3.535206
0.192630,3.542229
0.192688,3.547292
0.192745,3.550039
0.192802,3.550265
0.192859,3.547954
0.192917,3.543272
0.192974,3.536534
0.193031,3.528146
0.193089,3.518543
0.193146,3.508136
0.193203,3.497280
0.193260,3.486258
0.193318,3.475282
0.193375,3.464499
0.193432,3.454004
0.193490,3.443850
0.193547,3.434057
0.193604,3.424618
0.193661,3.415503
0.193719,3.406663
0.193776,3.398032
0.193833,3.389531
0.193891,3.381073
0.193948,3.372568
0.194005,3.363934
0.194062,3.355104
0.194120,3.346031
0.194177,3.336696
0.194234,3.327109
0.194292,3.317307
0.194349,3.307354
0.194406,3.297331
0.194464,3.287331
0.194521,3.277456
0.194578,3.267806
0.194635,3.258479
0.194693,3.249563
0.194750,3.241139
0.194807,3.233279
0.194865,3.226042
0.194922,3.219476
0.194979,3.213619
0.195036,3.208498
0.195094,3.204129
0.195151,3.200520
0.195208,3.197664
0.195266,3.195548
0.195323,3.194146
0.195380,3.193424
0.195437,3.193338
0.195495,3.193834
0.195552,3.194851
0.195609,3.196319
0.195667,3.198161
0.195724,3.200298
0.195781,3.202644
0.195839,3.205111
0.195896,3.207612
0.195953,3.210059
0.196010,3.212370
0.196068,3.214465
0.196125,3.216269
0.196182,3.217717
0.196240,3.218748
0.196297,3.219315
0.196354,3.219374
0.196411,3.218894
0.196469,3.217853
0.196526,3.216237
0.196583,3.214041
0.196641,3.211266
0.196698,3.207923
0.196755,3.204028
0.196813,3.199603
0.196870,3.194676
0.196927,3.189281
0.196984,3.183453
0.197042,3.177235
0.197099,3.170670
0.197156,3.163807
0.197214,3.156698
0.197271,3.149397
0.197328,3.141960
0.197385,3.134448
0.197443,3.126921
0.197500,3.119443
0.197557,3.112080
0.197615,3.104895
0.197672,3.097955
0.197729,3.091326
0.197786,3.085072
0.197844,3.079257
0.197901,3.073943
0.197958,3.069191
0.198016,3.065061
0.198073,3.061612
0.198130,3.058904
0.198187,3.056997
0.198245,3.055952
0.198302,3.055826
0.198359,3.056656
0.198417,3.058438
0.198474,3.061125
0.198531,3.064690
0.198589,3.069179
0.198646,3.074697
0.198703,3.081342
0.198760,3.089174
0.198818,3.098219
0.198875,3.108467
0.198932,3.119868
0.198990,3.132326
0.199047,3.145693
0.199104,3.159768
0.199161,3.174316
0.199219,3.189094
0.199276,3.203881
0.199333,3.218508
0.199391,3.232865
0.199448,3.246898
0.199505,3.260598
0.199563,3.273975
0.199620,3.287049
0.199677,3.299833
0.199734,3.312329
0.199792,3.324524
0.199849,3.336385
0.199906,3.347865
0.199964,3.358903
0.200021,3.369426
0.200078,3.379356
0.200135,3.388621
0.200193,3.397157
0.200250,3.404917
0.200307,3.411875
0.200365,3.418033
0.200422,3.423413
0.200479,3.428063
0.200536,3.432049
0.200594,3.435447
0.200651,3.438343
0.200708,3.440822
0.200766,3.442966
0.200823,3.444848
0.200880,3.446527
0.200937,3.448053
0.200995,3.449461
0.201052,3.450775
0.201109,3.452015
0.201167,3.453195
0.201224,3.454329
0.201281,3.455432
0.201339,3.456521
0.201396,3.457617
0.201453,3.458741
0.201510,3.459914
0.201568,3.461161
0.201625,3.462506
0.201682,3.463972
0.201740,3.465588
